transaccionId,monto,fecha,descripcion,estado,esSospechosa,canal,moneda,categoriaGasto,horaLocal
TX-02225,8275.4,2023-09-02,Aut tempore minima.,aprobada,false,online,GTQ,retiro_efectivo,2
TX-02226,43197.34,2023-03-31,Recusandae ut consectetur pariatur.,rechazada,false,ATM,GTQ,ropa,8
TX-02227,36519.39,2024-09-27,Tenetur iste.,rechazada,false,ATM,USD,viajes,19
TX-02228,38224.03,2024-12-31,Incidunt officia repellendus.,rechazada,false,online,USD,viajes,13
TX-02229,44599.43,2023-08-27,Natus praesentium.,rechazada,false,POS,GTQ,viajes,7
TX-02230,12803.58,2023-04-08,Eius mollitia eveniet in.,aprobada,false,app_movil,GTQ,retiro_efectivo,14
TX-02231,45101.51,2023-04-25,Vel non reprehenderit.,aprobada,false,transferencia,GTQ,alimentacion,15
TX-02232,45856.53,2023-10-09,Hic facere placeat porro temporibus.,pendiente,false,ATM,GTQ,salud,21
TX-02233,23872.95,2024-12-01,Mollitia non accusantium quidem quo.,aprobada,false,transferencia,GTQ,servicios,5
TX-02234,10566.15,2024-11-11,Aspernatur natus quaerat id earum.,aprobada,false,ATM,GTQ,viajes,1
TX-02235,17988.32,2024-05-28,Nulla ducimus quasi fugiat.,aprobada,false,app_movil,USD,servicios,22
TX-02236,35810.1,2024-10-19,Quaerat similique repellendus.,aprobada,false,transferencia,GTQ,retiro_efectivo,15
TX-02237,42679.12,2024-10-02,Facilis fuga doloremque.,aprobada,false,online,USD,servicios,11
TX-02238,35031.52,2024-05-03,Repellat excepturi id ipsum nulla.,aprobada,false,online,GTQ,educacion,14
TX-02239,45869.91,2024-09-08,Vitae sint.,pendiente,false,POS,USD,viajes,14
TX-02240,46551.76,2024-08-26,Nesciunt veritatis sint.,aprobada,false,transferencia,USD,entretenimiento,1
TX-02241,4830.73,2024-07-05,Laudantium eaque rem expedita.,rechazada,false,transferencia,USD,salud,11
TX-02242,25842.1,2024-02-12,Beatae itaque nobis architecto quae.,pendiente,false,app_movil,GTQ,viajes,21
TX-02243,26262.45,2023-05-30,Recusandae mollitia atque.,aprobada,false,transferencia,GTQ,salud,18
TX-02244,3032.92,2023-08-22,Eius aliquam quidem facere pariatur.,aprobada,false,app_movil,USD,ropa,10
TX-02245,4841.04,2023-06-22,Assumenda temporibus repudiandae dolores porro.,pendiente,false,online,GTQ,servicios,3
TX-02246,49922.68,2023-08-17,Vero beatae similique ex eveniet.,revertida,false,online,GTQ,entretenimiento,3
TX-02247,18684.39,2024-03-23,Quam at cumque qui.,rechazada,false,online,GTQ,transferencia,19
TX-02248,27001.71,2024-10-09,Alias dolorum hic nesciunt.,aprobada,false,POS,GTQ,entretenimiento,0
TX-02249,2696.33,2023-11-21,Quas voluptatem unde maiores.,rechazada,false,transferencia,GTQ,viajes,15
TX-02250,7182.44,2024-08-04,Quod deleniti labore.,aprobada,false,app_movil,GTQ,servicios,2
TX-02251,47002.37,2023-07-20,Quis dolore mollitia corrupti.,aprobada,false,POS,GTQ,ropa,20
TX-02252,36065.69,2023-05-04,Quibusdam aliquid quaerat.,aprobada,false,POS,GTQ,salud,8
TX-02253,9566.54,2023-11-08,Ipsum in molestiae.,pendiente,false,transferencia,GTQ,transferencia,20
TX-02254,48993.22,2023-03-09,Libero aspernatur.,rechazada,false,online,GTQ,alimentacion,7
TX-02255,46131.94,2023-11-16,Error maiores quaerat.,aprobada,false,online,GTQ,alimentacion,18
TX-02256,48853.22,2024-04-06,Similique excepturi iusto dicta.,rechazada,false,online,GTQ,viajes,3
TX-02257,39912.99,2023-09-12,Hic fugit quo.,aprobada,false,ATM,GTQ,salud,7
TX-02258,3139.69,2024-10-03,Blanditiis unde velit.,aprobada,false,ATM,GTQ,retiro_efectivo,9
TX-02259,8130.83,2023-03-18,Quos repellat accusantium.,aprobada,false,app_movil,USD,servicios,12
TX-02260,7064.07,2024-10-19,Sapiente possimus excepturi ab rem.,aprobada,false,online,GTQ,transporte,23
TX-02261,6797.94,2023-10-01,Sequi quam provident.,aprobada,false,POS,GTQ,entretenimiento,15
TX-02262,45146.91,2023-12-12,Possimus reprehenderit quam.,aprobada,false,online,USD,servicios,2
TX-02263,4018.07,2023-05-28,Beatae animi aperiam.,aprobada,false,app_movil,GTQ,alimentacion,7
TX-02264,19480.33,2023-03-24,Vel atque.,aprobada,false,online,GTQ,viajes,18
TX-02265,30520.37,2024-02-06,Mollitia assumenda sit.,aprobada,false,online,GTQ,transporte,2
TX-02266,49453.94,2023-11-21,Quia iure similique illo.,aprobada,false,app_movil,USD,retiro_efectivo,1
TX-02267,21799.4,2023-08-08,Omnis illum cumque ab impedit.,pendiente,false,app_movil,GTQ,ropa,16
TX-02268,4835.51,2024-04-19,Aut deserunt accusamus.,aprobada,false,app_movil,GTQ,transporte,14
TX-02269,42714.95,2024-11-02,Provident expedita.,aprobada,false,transferencia,USD,transporte,6
TX-02270,33296.23,2024-05-16,Harum nostrum minus.,aprobada,false,app_movil,GTQ,alimentacion,0
TX-02271,43091.79,2023-06-14,Labore libero.,aprobada,false,app_movil,USD,educacion,18
TX-02272,49521.14,2023-10-25,Reprehenderit odit quisquam magni.,aprobada,false,app_movil,USD,alimentacion,16
TX-02273,30325.65,2024-05-23,Quasi nemo quis.,aprobada,false,POS,GTQ,alimentacion,7
TX-02274,44905.31,2023-12-15,Ut ratione repellendus.,aprobada,false,online,USD,educacion,13
TX-02275,38142.2,2024-07-07,Accusantium molestiae.,aprobada,false,POS,GTQ,educacion,21
TX-02276,34850.76,2024-09-08,Ut laboriosam provident voluptates.,aprobada,false,transferencia,USD,entretenimiento,15
TX-02277,8351.58,2024-07-20,Inventore laboriosam perspiciatis.,aprobada,false,transferencia,USD,viajes,4
TX-02278,34255.64,2024-04-26,Perspiciatis voluptates illo incidunt saepe.,aprobada,false,POS,GTQ,servicios,20
TX-02279,24210.73,2024-12-11,Accusamus harum suscipit eos.,aprobada,false,online,USD,ropa,10
TX-02280,13040.44,2024-03-04,Hic unde et vero dolores.,aprobada,false,transferencia,GTQ,alimentacion,4
TX-02281,6457.01,2023-06-27,Delectus voluptas dicta dicta.,pendiente,false,POS,GTQ,servicios,7
TX-02282,6914.8,2024-03-07,In explicabo nostrum.,aprobada,false,online,GTQ,salud,2
TX-02283,38021.09,2024-08-08,Quas fugiat fugiat.,aprobada,false,online,GTQ,ropa,23
TX-02284,4911.26,2024-08-06,Nisi dolor maxime.,aprobada,false,app_movil,GTQ,viajes,7
TX-02285,12669.31,2024-03-24,Animi nostrum natus et.,aprobada,false,ATM,GTQ,salud,21
TX-02286,48339.42,2023-03-02,Itaque labore cupiditate veritatis.,revertida,false,ATM,GTQ,transporte,21
TX-02287,15813.11,2024-06-24,Asperiores dolorem alias suscipit.,aprobada,false,ATM,GTQ,viajes,8
TX-02288,29380.97,2024-09-04,Delectus consectetur ipsum veritatis.,aprobada,false,app_movil,GTQ,viajes,20
TX-02289,32905.3,2024-10-17,Quaerat inventore ad.,aprobada,false,transferencia,GTQ,transferencia,7
TX-02290,9792.62,2023-07-20,Quaerat dolores tempore.,rechazada,false,ATM,GTQ,viajes,16
TX-02291,35988.86,2024-02-13,Quo voluptatum eius.,aprobada,false,ATM,GTQ,retiro_efectivo,17
TX-02292,47980.0,2023-08-04,Veritatis nobis.,aprobada,false,transferencia,GTQ,viajes,3
TX-02293,17436.14,2023-05-26,Tempora mollitia.,revertida,false,POS,GTQ,alimentacion,12
TX-02294,31594.12,2023-08-30,Recusandae maiores eligendi quibusdam esse.,aprobada,false,transferencia,GTQ,servicios,22
TX-02295,5709.17,2024-09-10,Quod non laudantium excepturi atque.,aprobada,false,online,GTQ,viajes,4
TX-02296,20199.72,2024-11-13,Veniam nam vel.,pendiente,false,online,GTQ,salud,19
TX-02297,45435.98,2024-09-23,Quas alias voluptate.,pendiente,false,ATM,USD,alimentacion,19
TX-02298,49879.73,2023-06-07,Commodi ad non qui.,aprobada,false,app_movil,GTQ,viajes,4
TX-02299,22481.67,2024-03-26,Porro repellendus voluptates.,aprobada,false,POS,GTQ,servicios,1
TX-02300,48091.75,2024-11-17,Natus eaque ullam.,rechazada,false,transferencia,USD,transferencia,13
TX-02301,49164.98,2023-02-16,Aspernatur sequi unde modi culpa.,aprobada,false,transferencia,GTQ,transferencia,2
TX-02302,47481.53,2024-08-10,Eos delectus similique.,aprobada,false,app_movil,USD,salud,16
TX-02303,34610.61,2023-10-15,Aut maiores veritatis.,aprobada,false,online,GTQ,viajes,6
TX-02304,19401.81,2023-02-26,Neque corrupti explicabo ut.,aprobada,false,online,USD,salud,4
TX-02305,23617.0,2023-07-12,A possimus.,aprobada,false,transferencia,GTQ,transporte,22
TX-02306,5560.42,2024-07-03,Modi asperiores magnam asperiores vel.,aprobada,false,online,USD,viajes,19
TX-02307,15064.28,2024-02-14,Provident cum reprehenderit.,aprobada,false,ATM,GTQ,ropa,18
TX-02308,23360.66,2023-07-28,Repudiandae at error.,revertida,false,ATM,GTQ,ropa,8
TX-02309,33029.41,2024-06-19,Nulla quam quaerat.,aprobada,false,ATM,GTQ,alimentacion,12
TX-02310,35348.58,2023-08-21,Architecto eius aliquid minus deleniti.,aprobada,false,transferencia,GTQ,ropa,21
TX-02311,28951.33,2024-08-25,Atque voluptas tempora.,aprobada,false,POS,USD,viajes,0
TX-02312,39208.59,2023-10-02,Ut atque perspiciatis doloremque cum.,aprobada,false,transferencia,GTQ,ropa,5
TX-02313,43562.96,2024-09-23,Quisquam eveniet impedit similique.,aprobada,false,online,GTQ,retiro_efectivo,2
TX-02314,36044.54,2024-05-14,Ut rerum veniam provident.,rechazada,false,ATM,GTQ,salud,11
TX-02315,49570.0,2023-10-28,Eius blanditiis sed veritatis.,rechazada,false,online,GTQ,viajes,7
TX-02316,24978.45,2024-08-10,Eum reiciendis eum totam.,aprobada,false,POS,GTQ,servicios,15
TX-02317,7077.87,2024-03-15,Facilis ratione.,aprobada,false,ATM,GTQ,viajes,5
TX-02318,46716.76,2023-08-31,Animi dignissimos quas tempora.,aprobada,false,POS,USD,alimentacion,10
TX-02319,23016.12,2024-01-08,Hic blanditiis.,aprobada,false,POS,USD,servicios,4
TX-02320,38201.59,2024-12-10,Totam nam aliquid amet libero.,rechazada,false,transferencia,GTQ,transferencia,15
TX-02321,1944.66,2023-11-23,Tempore quibusdam aspernatur laborum voluptates.,aprobada,false,transferencia,GTQ,ropa,22
TX-02322,32457.7,2024-11-24,Rem voluptates fugit ipsum.,aprobada,false,transferencia,GTQ,viajes,12
TX-02323,38086.06,2023-02-08,Nesciunt quod sapiente.,aprobada,false,POS,GTQ,alimentacion,4
TX-02324,42935.0,2024-09-24,Minus veniam hic cum.,aprobada,false,app_movil,GTQ,ropa,19
TX-02325,10960.0,2024-08-22,Maiores excepturi ab.,aprobada,false,online,USD,entretenimiento,18
TX-02326,15947.75,2024-03-22,Ut maxime fuga.,rechazada,false,online,GTQ,salud,8
TX-02327,37155.93,2024-07-02,Blanditiis magnam rem.,aprobada,false,POS,USD,educacion,9
TX-02328,31098.84,2024-08-08,Voluptate error aut provident.,aprobada,false,POS,GTQ,transporte,6
TX-02329,29988.84,2023-08-02,Laudantium animi corporis culpa.,pendiente,false,app_movil,USD,salud,18
TX-02330,29194.11,2024-08-24,Odio consectetur.,aprobada,false,online,USD,servicios,13
TX-02331,18472.94,2023-03-08,Perferendis vitae occaecati dolorum.,aprobada,false,app_movil,GTQ,viajes,19
TX-02332,45173.47,2024-10-28,Nam laboriosam dolorem.,rechazada,false,ATM,USD,entretenimiento,13
TX-02333,2061.4,2024-05-29,Ea inventore.,aprobada,false,app_movil,GTQ,transporte,9
TX-02334,34344.92,2024-08-14,Nemo modi hic veniam.,aprobada,false,ATM,USD,salud,0
TX-02335,13777.0,2023-05-16,Eos quos quia dignissimos quia.,rechazada,false,ATM,GTQ,retiro_efectivo,2
TX-02336,19832.23,2024-06-01,Aperiam excepturi aliquid.,aprobada,false,transferencia,GTQ,salud,18
TX-02337,14352.02,2024-01-05,Natus at maiores qui voluptate.,aprobada,false,ATM,GTQ,retiro_efectivo,17
TX-02338,43219.68,2024-07-27,Hic earum dolorum aut.,aprobada,false,online,USD,transporte,12
TX-02339,20425.62,2023-09-26,Earum minima ad.,aprobada,false,ATM,USD,retiro_efectivo,20
TX-02340,21057.72,2023-09-27,Iste molestias reiciendis.,aprobada,false,transferencia,GTQ,retiro_efectivo,18
TX-02341,48066.93,2024-08-31,Ipsa dolor laborum quod tempora.,aprobada,false,online,USD,retiro_efectivo,8
TX-02342,49502.95,2024-04-15,Culpa suscipit atque.,pendiente,false,app_movil,GTQ,entretenimiento,11
TX-02343,47645.32,2023-09-17,Occaecati ut similique distinctio.,pendiente,false,POS,GTQ,educacion,21
TX-02344,19961.54,2023-06-06,Placeat veniam quia necessitatibus.,aprobada,false,POS,GTQ,alimentacion,10
TX-02345,29224.78,2023-11-13,Aspernatur laborum aliquid.,rechazada,false,app_movil,GTQ,viajes,0
TX-02346,42954.51,2023-05-22,Blanditiis fugiat.,pendiente,false,online,USD,salud,0
TX-02347,19742.68,2024-01-19,Dolore soluta impedit.,pendiente,false,POS,USD,viajes,13
TX-02348,49225.71,2024-09-24,Totam molestias ipsam id ab.,rechazada,false,online,GTQ,retiro_efectivo,0
TX-02349,22893.82,2023-12-04,Sint quidem sunt sequi in.,rechazada,false,online,GTQ,transferencia,22
TX-02350,34980.26,2023-09-12,Atque itaque ut perspiciatis.,aprobada,false,app_movil,GTQ,transferencia,18
TX-02351,23088.84,2024-08-03,Eveniet accusamus earum similique nisi.,aprobada,false,online,USD,alimentacion,7
TX-02352,4141.63,2024-08-03,Amet voluptate quidem.,aprobada,false,online,USD,viajes,4
TX-02353,6246.22,2023-05-22,Quas possimus.,rechazada,false,POS,GTQ,educacion,18
TX-02354,12565.71,2024-10-29,Non consequuntur in.,aprobada,false,online,GTQ,transporte,5
TX-02355,6547.17,2024-10-25,Voluptatibus nulla.,aprobada,false,transferencia,GTQ,entretenimiento,1
TX-02356,49601.63,2024-07-19,Fugiat earum eos quasi.,aprobada,false,app_movil,GTQ,salud,6
TX-02357,30607.45,2024-07-04,Nisi debitis quidem error vel.,pendiente,false,ATM,GTQ,educacion,0
TX-02358,24543.52,2023-01-14,Similique cumque molestias dicta.,aprobada,false,ATM,GTQ,viajes,7
TX-02359,44104.03,2024-06-11,Atque alias pariatur.,aprobada,false,ATM,GTQ,entretenimiento,23
TX-02360,20176.54,2024-07-19,Soluta at saepe.,rechazada,false,app_movil,GTQ,retiro_efectivo,10
TX-02361,2046.38,2023-02-20,Quaerat architecto distinctio alias nam.,aprobada,false,online,USD,retiro_efectivo,17
TX-02362,37685.6,2024-07-11,Tempora tempore nulla vel.,aprobada,false,online,GTQ,servicios,22
TX-02363,42663.48,2023-10-04,Maiores quod vero tempora ipsam.,rechazada,false,POS,GTQ,retiro_efectivo,2
TX-02364,27027.4,2024-07-27,Velit labore voluptas dignissimos.,revertida,false,online,GTQ,servicios,14
TX-02365,46320.65,2023-04-20,Exercitationem incidunt.,aprobada,false,online,USD,retiro_efectivo,19
TX-02366,33488.6,2024-10-11,Officia corrupti aliquam.,revertida,false,POS,USD,transporte,11
TX-02367,20323.08,2024-09-02,Officia fuga nesciunt blanditiis neque.,revertida,false,online,GTQ,ropa,13
TX-02368,1786.32,2024-02-21,Itaque rerum.,aprobada,false,app_movil,USD,viajes,2
TX-02369,21415.52,2024-07-20,Unde accusantium laudantium tempora illo.,rechazada,false,app_movil,GTQ,ropa,12
TX-02370,34252.16,2023-08-14,Odio tenetur necessitatibus.,aprobada,false,ATM,GTQ,servicios,20
TX-02371,31039.77,2023-12-27,Doloribus accusantium consectetur consectetur.,aprobada,false,online,GTQ,alimentacion,19
TX-02372,14085.82,2023-05-16,Natus dignissimos iste distinctio.,aprobada,false,ATM,GTQ,retiro_efectivo,8
TX-02373,9235.61,2024-03-15,Earum maxime id.,aprobada,false,app_movil,USD,retiro_efectivo,5
TX-02374,5394.79,2024-10-25,Architecto nisi illo corrupti.,rechazada,false,transferencia,GTQ,educacion,20
TX-02375,25841.14,2024-02-18,Ipsam voluptas cum.,aprobada,false,ATM,GTQ,ropa,17
TX-02376,18708.73,2023-07-31,Pariatur consequuntur.,aprobada,false,POS,GTQ,ropa,21
TX-02377,33881.05,2023-07-21,Officia ab molestias.,aprobada,false,ATM,GTQ,transporte,2
TX-02378,8201.1,2024-06-02,Reiciendis consectetur quis.,rechazada,false,app_movil,GTQ,salud,0
TX-02379,39438.08,2024-04-01,Fugit in quod veniam.,aprobada,false,app_movil,GTQ,entretenimiento,18
TX-02380,5521.07,2024-01-25,Consequatur iusto.,aprobada,false,transferencia,GTQ,viajes,23
TX-02381,26116.85,2023-12-16,Facilis accusamus assumenda veniam.,aprobada,false,ATM,GTQ,retiro_efectivo,11
TX-02382,9859.47,2023-08-09,Praesentium officiis officiis quae dignissimos.,revertida,false,online,GTQ,ropa,21
TX-02383,765.17,2024-04-03,Nesciunt atque iusto.,aprobada,false,app_movil,GTQ,educacion,9
TX-02384,30507.91,2023-06-05,Quasi quas corporis.,aprobada,false,app_movil,GTQ,viajes,6
TX-02385,20372.24,2024-03-25,Hic doloremque.,aprobada,false,app_movil,GTQ,transferencia,11
TX-02386,6244.02,2023-09-06,Rerum harum neque.,rechazada,false,POS,USD,educacion,12
TX-02387,25306.87,2024-09-03,Molestiae eum.,aprobada,false,POS,GTQ,ropa,2
TX-02388,6310.7,2023-04-17,Consequatur voluptatum illo.,aprobada,false,transferencia,GTQ,entretenimiento,21
TX-02389,15570.71,2023-09-15,Sit consequuntur voluptate quisquam.,aprobada,false,app_movil,GTQ,viajes,7
TX-02390,22576.38,2024-10-27,Mollitia corrupti reiciendis accusantium libero.,rechazada,false,POS,GTQ,educacion,21
TX-02391,15303.81,2023-08-06,Iure quisquam corporis.,aprobada,false,POS,USD,servicios,9
TX-02392,1013.32,2024-01-04,Iure doloremque cum reiciendis.,aprobada,false,online,GTQ,transporte,5
TX-02393,34247.24,2023-11-02,Inventore ullam ullam illum voluptate.,aprobada,false,POS,USD,ropa,12
TX-02394,23763.76,2024-06-14,Neque architecto.,pendiente,false,ATM,GTQ,transferencia,6
TX-02395,31468.21,2024-06-02,Quidem animi molestiae odio.,aprobada,false,online,GTQ,transferencia,2
TX-02396,18723.19,2024-10-19,Nostrum nisi.,aprobada,false,POS,GTQ,educacion,18
TX-02397,29147.91,2023-04-12,Cumque voluptate.,pendiente,false,POS,GTQ,ropa,9
TX-02398,24321.96,2023-08-06,Officiis impedit incidunt numquam.,aprobada,false,ATM,GTQ,alimentacion,17
TX-02399,29742.41,2024-03-12,Numquam enim officiis molestiae.,revertida,false,app_movil,USD,retiro_efectivo,5
TX-02400,44740.81,2024-06-15,Rem aliquid dolores aliquam.,aprobada,false,online,USD,viajes,7
TX-02401,7004.64,2024-04-24,Autem deleniti dolor.,rechazada,false,online,USD,salud,16
TX-02402,30211.03,2024-04-11,Eum pariatur dicta.,aprobada,false,POS,USD,educacion,19
TX-02403,12544.55,2023-01-04,Laudantium harum ratione.,aprobada,false,app_movil,GTQ,alimentacion,8
TX-02404,17887.3,2023-05-08,Alias vero excepturi a.,aprobada,false,POS,GTQ,transferencia,8
TX-02405,23975.62,2023-08-05,Ipsa cupiditate architecto dolorem.,aprobada,false,POS,GTQ,entretenimiento,16
TX-02406,35727.71,2023-05-23,Illum delectus.,aprobada,false,app_movil,USD,servicios,7
TX-02407,11106.92,2024-03-12,Sapiente nulla architecto consectetur harum.,aprobada,false,ATM,GTQ,ropa,15
TX-02408,45840.82,2024-01-31,Exercitationem impedit ratione.,aprobada,false,ATM,USD,ropa,4
TX-02409,11698.86,2023-08-04,Tempore totam reiciendis.,aprobada,false,online,GTQ,entretenimiento,14
TX-02410,29489.37,2023-02-23,Illo qui libero.,aprobada,false,online,USD,ropa,8
TX-02411,44432.42,2023-11-09,Doloribus a soluta odit.,rechazada,false,transferencia,USD,transporte,14
TX-02412,29374.41,2023-10-31,Neque iusto velit non inventore.,aprobada,false,online,GTQ,alimentacion,19
TX-02413,1284.82,2024-07-29,Repudiandae dolorum culpa soluta pariatur.,aprobada,false,POS,GTQ,servicios,22
TX-02414,35035.84,2023-04-02,Maxime accusamus eius impedit.,aprobada,false,online,GTQ,salud,0
TX-02415,4565.48,2023-03-12,Libero soluta fugit iusto.,aprobada,false,app_movil,GTQ,transporte,9
TX-02416,21000.27,2023-02-20,Laborum perferendis ratione quae.,aprobada,false,app_movil,USD,entretenimiento,11
TX-02417,21406.6,2023-02-13,Expedita et.,aprobada,false,online,GTQ,retiro_efectivo,5
TX-02418,9165.76,2023-07-13,Tenetur cupiditate culpa molestiae.,rechazada,false,transferencia,GTQ,salud,21
TX-02419,45661.3,2023-07-12,Esse tempore mollitia.,aprobada,false,app_movil,GTQ,transferencia,19
TX-02420,18370.46,2024-07-29,Rerum earum.,aprobada,false,transferencia,GTQ,entretenimiento,9
TX-02421,43361.04,2023-11-26,Aliquid cumque harum.,aprobada,false,app_movil,GTQ,educacion,8
TX-02422,19913.48,2023-11-19,Numquam ipsum quidem.,aprobada,false,app_movil,GTQ,retiro_efectivo,11
TX-02423,44367.24,2024-11-18,Voluptatibus laudantium.,rechazada,false,transferencia,GTQ,viajes,21
TX-02424,24527.73,2024-03-09,Veniam sapiente.,aprobada,false,ATM,GTQ,servicios,13
TX-02425,172.62,2023-06-21,Enim nam nisi beatae.,aprobada,false,POS,GTQ,transporte,23
TX-02426,17828.3,2023-08-04,Esse distinctio temporibus.,aprobada,false,transferencia,GTQ,educacion,15
TX-02427,36857.3,2023-08-08,Ea blanditiis iste dolorum.,aprobada,false,online,USD,ropa,9
TX-02428,14434.04,2024-06-02,Adipisci quo quod.,aprobada,false,online,GTQ,salud,14
TX-02429,28100.77,2023-05-11,Quam eveniet corporis accusantium.,aprobada,false,transferencia,GTQ,ropa,6
TX-02430,31166.62,2023-07-16,Corrupti quos veniam consectetur.,rechazada,false,ATM,USD,salud,1
TX-02431,48223.98,2023-12-27,Similique est.,pendiente,false,online,GTQ,salud,5
TX-02432,21004.64,2023-01-22,Architecto numquam nobis debitis tempore.,aprobada,false,online,USD,viajes,12
TX-02433,28258.07,2024-12-30,Quam facere nostrum culpa.,revertida,false,transferencia,USD,entretenimiento,20
TX-02434,5109.3,2024-01-02,Totam iure consequuntur facilis.,revertida,false,online,GTQ,ropa,15
TX-02435,27281.69,2024-11-11,Asperiores vel iure.,aprobada,false,POS,USD,alimentacion,0
TX-02436,8983.74,2023-04-16,Commodi velit eos illo.,rechazada,false,POS,USD,salud,5
